Station_ID,Station Name,Date,Time,Parameter (units),Results,RDL
1669,BLOC001.3-4177,4/13/2015,10:30,Dissolved Oxygen (mg/l),12.05,
1669,BLOC001.3-4177,4/13/2015,10:30,Turbidity (NTU),5.01,
1669,BLOC001.3-4177,4/13/2015,10:30,Suspended Sediment (mg/l),6.8,
1806,MARS001.5-4177,4/27/2015,10:00,Water Temperature (deg C),7.05,
1806,MARS001.5-4177,4/27/2015,10:00,pH - Field (None),7.57,
1806,MARS001.5-4177,4/27/2015,10:00,Specific Conductivity (umho/cm),121,
1806,MARS001.5-4177,4/27/2015,10:00,Dissolved Oxygen (mg/l),11.13,
1806,MARS001.5-4177,4/27/2015,10:00,Turbidity (NTU),4.1,
1810,NINE000.1-4177,4/27/2015,10:50,Water Temperature (deg C),6.18,
1810,NINE000.1-4177,4/27/2015,10:50,pH - Field (None),7.34,
1810,NINE000.1-4177,4/27/2015,10:50,Specific Conductivity (umho/cm),49,
1810,NINE000.1-4177,4/27/2015,10:50,Dissolved Oxygen (mg/l),11.7,
1810,NINE000.1-4177,4/27/2015,10:50,Turbidity (NTU),2.61,
1811,PINE077.1-4177,4/27/2015,11:15,Water Temperature (deg C),6.31,
1811,PINE077.1-4177,4/27/2015,11:15,pH - Field (None),7.13,
1811,PINE077.1-4177,4/27/2015,11:15,Specific Conductivity (umho/cm),66,
1811,PINE077.1-4177,4/27/2015,11:15,Dissolved Oxygen (mg/l),11.72,
1811,PINE077.1-4177,4/27/2015,11:15,Turbidity (NTU),1.76,
92,LPIN000.2-4177,5/18/2015,8:20,Water Temperature (deg C),17,
92,LPIN000.2-4177,5/18/2015,8:20,pH - Field (None),6.98,
92,LPIN000.2-4177,5/18/2015,8:20,Specific Conductivity (umho/cm),106.4,
92,LPIN000.2-4177,5/18/2015,8:20,Dissolved Oxygen (mg/l),10.61,
92,LPIN000.2-4177,5/18/2015,8:20,Turbidity (NTU),2.45,
1666,ELKR000.5-4177,5/18/2015,10:00,Water Temperature (deg C),15.1,
1666,ELKR000.5-4177,5/18/2015,10:00,pH - Field (None),7.5,
1666,ELKR000.5-4177,5/18/2015,10:00,Specific Conductivity (umho/cm),83.7,
1666,ELKR000.5-4177,5/18/2015,10:00,Dissolved Oxygen (mg/l),10.55,
1666,ELKR000.5-4177,5/18/2015,10:00,Turbidity (NTU),3.4,
1731,LONG001.3-4177,5/18/2015,10:30,Water Temperature (deg C),14.2,
1731,LONG001.3-4177,5/18/2015,10:30,pH - Field (None),7.27,
1731,LONG001.3-4177,5/18/2015,10:30,Specific Conductivity (umho/cm),99.1,
1731,LONG001.3-4177,5/18/2015,10:30,Dissolved Oxygen (mg/l),11.04,
1731,LONG001.3-4177,5/18/2015,10:30,Turbidity (NTU),1.69,
1669,BLOC001.3-4177,5/18/2015,11:30,Flow (cfs),30,
1669,BLOC001.3-4177,5/18/2015,11:30,Water Temperature (deg C),16.3,
1669,BLOC001.3-4177,5/18/2015,11:30,pH - Field (None),8.01,
1669,BLOC001.3-4177,5/18/2015,11:30,Specific Conductivity (umho/cm),145,
1669,BLOC001.3-4177,5/18/2015,11:30,Dissolved Oxygen (mg/l),11.48,
1669,BLOC001.3-4177,5/18/2015,11:30,Turbidity (NTU),1.81,
1669,BLOC001.3-4177,6/16/2015,11:30,Water Temperature (deg C),17.21,
1669,BLOC001.3-4177,6/16/2015,11:30,pH - Field (None),7.62,
1669,BLOC001.3-4177,6/16/2015,11:30,Specific Conductivity (umho/cm),142,
1669,BLOC001.3-4177,6/16/2015,11:30,Dissolved Oxygen (mg/l),9.68,
1669,BLOC001.3-4177,6/16/2015,11:30,Turbidity (NTU),4.45,
1810,NINE000.1-4177,6/16/2015,14:20,pH - Field (None),7.05,
1810,NINE000.1-4177,6/16/2015,14:20,Water Temperature (deg C),16.37,
1810,NINE000.1-4177,6/16/2015,14:20,Specific Conductivity (umho/cm),78,
1810,NINE000.1-4177,6/16/2015,14:20,Dissolved Oxygen (mg/l),9.6,
1810,NINE000.1-4177,6/16/2015,14:20,Turbidity (NTU),4.36,
1806,MARS001.5-4177,6/16/2015,15:10,Water Temperature (deg C),18.94,
1806,MARS001.5-4177,6/16/2015,15:10,pH - Field (None),7.4,
1806,MARS001.5-4177,6/16/2015,15:10,Specific Conductivity (umho/cm),149,
1806,MARS001.5-4177,6/16/2015,15:10,Dissolved Oxygen (mg/l),8.66,
1806,MARS001.5-4177,6/16/2015,15:10,Turbidity (NTU),6.28,
92,LPIN000.2-4177,7/6/2015,8:40,Water Temperature (deg C),15.17,
92,LPIN000.2-4177,7/6/2015,8:40,pH - Field (None),8.31,
92,LPIN000.2-4177,7/6/2015,8:40,Specific Conductivity (umho/cm),70,
92,LPIN000.2-4177,7/6/2015,8:40,Dissolved Oxygen (mg/l),10.21,
92,LPIN000.2-4177,7/6/2015,8:40,Turbidity (NTU),4.23,
1666,ELKR000.5-4177,7/7/2015,12:15,Water Temperature (deg C),15.53,
1666,ELKR000.5-4177,7/7/2015,12:15,pH - Field (None),7.81,
1666,ELKR000.5-4177,7/7/2015,12:15,Specific Conductivity (umho/cm),70,
1666,ELKR000.5-4177,7/7/2015,12:15,Dissolved Oxygen (mg/l),9.97,
1731,LONG001.3-4177,7/7/2015,12:45,Water Temperature (deg C),17.21,
1731,LONG001.3-4177,7/7/2015,12:45,pH - Field (None),7.57,
1731,LONG001.3-4177,7/7/2015,12:45,Specific Conductivity (umho/cm),92,
1731,LONG001.3-4177,7/7/2015,12:45,Dissolved Oxygen (mg/l),9.44,
1731,LONG001.3-4177,7/7/2015,12:45,Turbidity (NTU),0.7,
1811,PINE077.1-4177,7/14/2015,16:35,Water Temperature (deg C),16.2,
1811,PINE077.1-4177,7/14/2015,16:35,pH - Field (None),7.44,
1811,PINE077.1-4177,7/14/2015,16:35,Specific Conductivity (umho/cm),75.7,
1811,PINE077.1-4177,7/14/2015,16:35,Dissolved Oxygen (mg/l),10.55,
1811,PINE077.1-4177,7/14/2015,16:35,Turbidity (NTU),3,
1669,BLOC001.3-4177,7/15/2015,13:30,Water Temperature (deg C),17.1,
1669,BLOC001.3-4177,7/15/2015,13:30,pH - Field (None),7.71,
1669,BLOC001.3-4177,7/15/2015,13:30,Specific Conductivity (umho/cm),119.1,
1669,BLOC001.3-4177,7/15/2015,13:30,Dissolved Oxygen (mg/l),9.41,
1669,BLOC001.3-4177,7/15/2015,13:30,Turbidity (NTU),4.6,
1669,BLOC001.3-4177,7/15/2015,13:30,Suspended Sediment (mg/l),4.3,
92,LPIN000.2-4177,7/13/2015,17:30,Water Temperature (deg C),19.45,
92,LPIN000.2-4177,7/13/2015,17:30,pH - Field (None),7.81,
92,LPIN000.2-4177,7/13/2015,17:30,Specific Conductivity (umho/cm),101,
92,LPIN000.2-4177,7/13/2015,17:30,Dissolved Oxygen (mg/l),9.49,
92,LPIN000.2-4177,7/13/2015,17:30,Turbidity (NTU),1.56,
92,LPIN000.2-4177,7/13/2015,17:30,Suspended Sediment (mg/l),1.8,
1666,ELKR000.5-4177,7/14/2015,13:30,Flow (cfs),16.804,
1666,ELKR000.5-4177,7/14/2015,13:30,Water Temperature (deg C),17.67,
1666,ELKR000.5-4177,7/14/2015,13:30,pH - Field (None),8.38,
1666,ELKR000.5-4177,7/14/2015,13:30,Specific Conductivity (umho/cm),73,
1666,ELKR000.5-4177,7/14/2015,13:30,Dissolved Oxygen (mg/l),9.78,
1666,ELKR000.5-4177,7/14/2015,13:30,Turbidity (NTU),4.34,
1666,ELKR000.5-4177,7/14/2015,13:30,Suspended Sediment (mg/l),4.3,
1731,LONG001.3-4177,7/14/2015,14:00,Flow (cfs),11.997,
1731,LONG001.3-4177,7/14/2015,14:00,Water Temperature (deg C),18.53,
1731,LONG001.3-4177,7/14/2015,14:00,pH - Field (None),8,
1731,LONG001.3-4177,7/14/2015,14:00,Specific Conductivity (umho/cm),92,
1731,LONG001.3-4177,7/14/2015,14:00,Dissolved Oxygen (mg/l),9.33,
1731,LONG001.3-4177,7/14/2015,14:00,Turbidity (NTU),1.38,
1731,LONG001.3-4177,7/14/2015,14:00,Suspended Sediment (mg/l),1.7,
1806,MARS001.5-4177,7/14/2015,14:30,Flow (cfs),51.2,
1806,MARS001.5-4177,7/14/2015,14:30,Water Temperature (deg C),20.01,
1806,MARS001.5-4177,7/14/2015,14:30,pH - Field (None),7.51,
1806,MARS001.5-4177,7/14/2015,14:30,Specific Conductivity (umho/cm),143,
1806,MARS001.5-4177,7/14/2015,14:30,Dissolved Oxygen (mg/l),8.24,
1806,MARS001.5-4177,7/14/2015,14:30,Turbidity (NTU),7.5,
1806,MARS001.5-4177,7/14/2015,14:30,Suspended Sediment (mg/l),9.2,
1810,NINE000.1-4177,7/15/2015,9:15,Flow (cfs),26.224,
1810,NINE000.1-4177,7/15/2015,9:15,Water Temperature (deg C),12.7,
1810,NINE000.1-4177,7/15/2015,9:15,pH - Field (None),6.65,
1810,NINE000.1-4177,7/15/2015,9:15,Specific Conductivity (umho/cm),54.7,
1810,NINE000.1-4177,7/15/2015,9:15,Dissolved Oxygen (mg/l),10.37,
1810,NINE000.1-4177,7/15/2015,9:15,Turbidity (NTU),1.66,
1811,PINE077.1-4177,7/15/2015,9:45,Water Temperature (deg C),13.75,
1811,PINE077.1-4177,7/15/2015,9:45,pH - Field (None),7.87,
1811,PINE077.1-4177,7/15/2015,9:45,Specific Conductivity (umho/cm),74,
1811,PINE077.1-4177,7/15/2015,9:45,Dissolved Oxygen (mg/l),9.94,
1811,PINE077.1-4177,7/15/2015,9:45,Turbidity (NTU),3.17,
1811,PINE077.1-4177,7/15/2015,9:45,Suspended Sediment (mg/l),3.6,
1667,WPIN001.5-4177,7/15/2015,10:30,Flow (cfs),158.074,
1667,WPIN001.5-4177,7/15/2015,10:30,Water Temperature (deg C),14.46,
1667,WPIN001.5-4177,7/15/2015,10:30,pH - Field (None),7.71,
1667,WPIN001.5-4177,7/15/2015,10:30,Specific Conductivity (umho/cm),46,
1667,WPIN001.5-4177,7/15/2015,10:30,Dissolved Oxygen (mg/l),9.85,
1667,WPIN001.5-4177,7/15/2015,10:30,Turbidity (NTU),6.19,
1667,WPIN001.5-4177,7/15/2015,10:30,Suspended Sediment (mg/l),5.4,
1805,PINE048.8-4177,7/15/2015,11:45,Water Temperature (deg C),18.34,
1805,PINE048.8-4177,7/15/2015,11:45,pH - Field (None),7.84,
1805,PINE048.8-4177,7/15/2015,11:45,Specific Conductivity (umho/cm),83,
1805,PINE048.8-4177,7/15/2015,11:45,Dissolved Oxygen (mg/l),9.44,
1805,PINE048.8-4177,7/15/2015,11:45,Turbidity (NTU),10.5,
1805,PINE048.8-4177,7/15/2015,11:45,Suspended Sediment (mg/l),9.4,
1669,BLOC001.3-4177,8/25/2015,9:00,Water Temperature (deg C),15.02,
1669,BLOC001.3-4177,8/25/2015,9:00,pH - Field (None),6.41,
1669,BLOC001.3-4177,8/25/2015,9:00,Specific Conductivity (umho/cm),123,
1669,BLOC001.3-4177,8/25/2015,9:00,Dissolved Oxygen (mg/l),9.62,
1669,BLOC001.3-4177,8/25/2015,9:00,Turbidity (NTU),1.8,
1667,WPIN001.5-4177,8/25/2015,12:00,Flow (cfs),13.196,
1667,WPIN001.5-4177,8/25/2015,12:00,Water Temperature (deg C),16.92,
1667,WPIN001.5-4177,8/25/2015,12:00,pH - Field (None),7.24,
1667,WPIN001.5-4177,8/25/2015,12:00,Specific Conductivity (umho/cm),61,
1667,WPIN001.5-4177,8/25/2015,12:00,Dissolved Oxygen (mg/l),9.57,
1667,WPIN001.5-4177,8/25/2015,12:00,Turbidity (NTU),1.42,
92,LPIN000.2-4177,9/8/2015,11:55,Water Temperature (deg C),22.94,
92,LPIN000.2-4177,9/8/2015,11:55,pH - Field (None),7.66,
92,LPIN000.2-4177,9/8/2015,11:55,Specific Conductivity (umho/cm),144,
92,LPIN000.2-4177,9/8/2015,11:55,Dissolved Oxygen (mg/l),9.67,
92,LPIN000.2-4177,9/8/2015,11:55,Turbidity (NTU),1.41,
1806,MARS001.5-4177,9/22/2015,11:10,Water Temperature (deg C),15.4,
1806,MARS001.5-4177,9/22/2015,11:10,pH - Field (None),7.68,
1806,MARS001.5-4177,9/22/2015,11:10,Specific Conductivity (umho/cm),341,
1806,MARS001.5-4177,9/22/2015,11:10,Dissolved Oxygen (mg/l),9.34,
1806,MARS001.5-4177,9/22/2015,11:10,Turbidity (NTU),3.5,
1666,ELKR000.5-4177,9/22/2015,11:55,Water Temperature (deg C),15.4,
1666,ELKR000.5-4177,9/22/2015,11:55,pH - Field (None),7.59,
1666,ELKR000.5-4177,9/22/2015,11:55,Specific Conductivity (umho/cm),123.2,
1666,ELKR000.5-4177,9/22/2015,11:55,Dissolved Oxygen (mg/l),9.05,
1666,ELKR000.5-4177,9/22/2015,11:55,Turbidity (NTU),1.09,
1731,LONG001.3-4177,9/17/2015,10:00,Water Temperature (deg C),15.64,
1731,LONG001.3-4177,9/17/2015,10:00,pH - Field (None),7.94,
1731,LONG001.3-4177,9/17/2015,10:00,Specific Conductivity (umho/cm),131,
1731,LONG001.3-4177,9/17/2015,10:00,Dissolved Oxygen (mg/l),9.47,
1731,LONG001.3-4177,9/17/2015,10:00,Turbidity (NTU),0.93,
1811,PINE077.1-4177,9/17/2015,10:45,Water Temperature (deg C),13.7,
1811,PINE077.1-4177,9/17/2015,10:45,pH - Field (None),7.71,
1811,PINE077.1-4177,9/17/2015,10:45,Specific Conductivity (umho/cm),115,
1811,PINE077.1-4177,9/17/2015,10:45,Dissolved Oxygen (mg/l),9.84,
1811,PINE077.1-4177,9/17/2015,10:45,Turbidity (NTU),2.33,
1810,NINE000.1-4177,9/17/2015,11:00,Water Temperature (deg C),13.95,
1810,NINE000.1-4177,9/17/2015,11:00,pH - Field (None),7.53,
1810,NINE000.1-4177,9/17/2015,11:00,Specific Conductivity (umho/cm),90,
1810,NINE000.1-4177,9/17/2015,11:00,Dissolved Oxygen (mg/l),10.08,
1810,NINE000.1-4177,9/17/2015,11:00,Turbidity (NTU),3.01,
1669,BLOC001.3-4177,10/6/2015,7:00,Water Temperature (deg C),11.53,
1669,BLOC001.3-4177,10/6/2015,7:00,pH - Field (None),8,
1669,BLOC001.3-4177,10/6/2015,7:00,Specific Conductivity (umho/cm),147,
1669,BLOC001.3-4177,10/6/2015,7:00,Dissolved Oxygen (mg/l),10.07,
1669,BLOC001.3-4177,10/6/2015,7:00,Turbidity (NTU),1.14,
1669,BLOC001.3-4177,10/6/2015,7:00,Suspended Sediment (mg/l),1.2,
92,LPIN000.2-4177,10/6/2015,8:00,Flow (cfs),49.341,
92,LPIN000.2-4177,10/6/2015,8:00,Water Temperature (deg C),13.16,
92,LPIN000.2-4177,10/6/2015,8:00,pH - Field (None),7.98,
92,LPIN000.2-4177,10/6/2015,8:00,Specific Conductivity (umho/cm),152,
92,LPIN000.2-4177,10/6/2015,8:00,Dissolved Oxygen (mg/l),10.32,
92,LPIN000.2-4177,10/6/2015,8:00,Turbidity (NTU),0.94,
92,LPIN000.2-4177,10/6/2015,8:00,Suspended Sediment (mg/l),0.9,
1806,MARS001.5-4177,10/7/2015,7:00,Flow (cfs),19.474,
1806,MARS001.5-4177,10/7/2015,7:00,Water Temperature (deg C),12.19,
1806,MARS001.5-4177,10/7/2015,7:00,pH - Field (None),7.73,
1806,MARS001.5-4177,10/7/2015,7:00,Specific Conductivity (umho/cm),216,
1806,MARS001.5-4177,10/7/2015,7:00,Dissolved Oxygen (mg/l),8.49,
1806,MARS001.5-4177,10/7/2015,7:00,Turbidity (NTU),6.36,
1806,MARS001.5-4177,10/7/2015,7:00,Suspended Sediment (mg/l),5.7,
1731,LONG001.3-4177,10/7/2015,8:00,Flow (cfs),7.645,
1731,LONG001.3-4177,10/7/2015,8:00,Water Temperature (deg C),12.72,
1731,LONG001.3-4177,10/7/2015,8:00,pH - Field (None),8.14,
1731,LONG001.3-4177,10/7/2015,8:00,Specific Conductivity (umho/cm),115,
1731,LONG001.3-4177,10/7/2015,8:00,Dissolved Oxygen (mg/l),10.04,
1731,LONG001.3-4177,10/7/2015,8:00,Turbidity (NTU),1.67,
1731,LONG001.3-4177,10/7/2015,8:00,Suspended Sediment (mg/l),0.7,
1666,ELKR000.5-4177,10/7/2015,9:00,Flow (cfs),6.171,
1666,ELKR000.5-4177,10/7/2015,9:00,Water Temperature (deg C),12.53,
1666,ELKR000.5-4177,10/7/2015,9:00,pH - Field (None),8.19,
1666,ELKR000.5-4177,10/7/2015,9:00,Specific Conductivity (umho/cm),105,
1666,ELKR000.5-4177,10/7/2015,9:00,Dissolved Oxygen (mg/l),10.26,
1666,ELKR000.5-4177,10/7/2015,9:00,Turbidity (NTU),2.16,
1666,ELKR000.5-4177,10/7/2015,9:00,Suspended Sediment (mg/l),1.9,
1811,PINE077.1-4177,10/7/2015,10:00,Flow (cfs),11.995,
1811,PINE077.1-4177,10/7/2015,10:00,Water Temperature (deg C),10.89,
1811,PINE077.1-4177,10/7/2015,10:00,pH - Field (None),8.06,
1811,PINE077.1-4177,10/7/2015,10:00,Specific Conductivity (umho/cm),73,
1811,PINE077.1-4177,10/7/2015,10:00,Dissolved Oxygen (mg/l),10.55,
1811,PINE077.1-4177,10/7/2015,10:00,Turbidity (NTU),2.08,
1811,PINE077.1-4177,10/7/2015,10:00,Suspended Sediment (mg/l),1,
1810,NINE000.1-4177,10/7/2015,11:00,Flow (cfs),30.782,
1810,NINE000.1-4177,10/7/2015,11:00,Water Temperature (deg C),10.76,
1810,NINE000.1-4177,10/7/2015,11:00,pH - Field (None),8.24,
1810,NINE000.1-4177,10/7/2015,11:00,Specific Conductivity (umho/cm),49,
1810,NINE000.1-4177,10/7/2015,11:00,Dissolved Oxygen (mg/l),10.68,
1810,NINE000.1-4177,10/7/2015,11:00,Turbidity (NTU),0.82,
1810,NINE000.1-4177,10/7/2015,11:00,Suspended Sediment (mg/l),0.9,
1667,WPIN001.5-4177,10/7/2015,13:00,Flow (cfs),145.348,
1667,WPIN001.5-4177,10/7/2015,13:00,Water Temperature (deg C),12.12,
1667,WPIN001.5-4177,10/7/2015,13:00,pH - Field (None),8.2,
1667,WPIN001.5-4177,10/7/2015,13:00,Specific Conductivity (umho/cm),43,
1667,WPIN001.5-4177,10/7/2015,13:00,Dissolved Oxygen (mg/l),10.55,
1667,WPIN001.5-4177,10/7/2015,13:00,Turbidity (NTU),2.9,
1667,WPIN001.5-4177,10/7/2015,13:00,Suspended Sediment (mg/l),0.9,
1805,PINE048.8-4177,10/7/2015,15:00,Water Temperature (deg C),15.35,
1805,PINE048.8-4177,10/7/2015,15:00,pH - Field (None),8.63,
1805,PINE048.8-4177,10/7/2015,15:00,Specific Conductivity (umho/cm),75,
1805,PINE048.8-4177,10/7/2015,15:00,Dissolved Oxygen (mg/l),10.57,
1805,PINE048.8-4177,10/7/2015,15:00,Turbidity (NTU),2.37,
1805,PINE048.8-4177,10/7/2015,15:00,Suspended Sediment (mg/l),1.4,
1667,WPIN001.5-4177,10/19/2015,12:00,Water Temperature (deg C),5.19,
1667,WPIN001.5-4177,10/19/2015,12:00,pH - Field (None),7.18,
1667,WPIN001.5-4177,10/19/2015,12:00,Specific Conductivity (umho/cm),47,
1667,WPIN001.5-4177,10/19/2015,12:00,Dissolved Oxygen (mg/l),12.54,
1667,WPIN001.5-4177,10/19/2015,12:00,Turbidity (NTU),1.29,
1806,MARS001.5-4177,10/19/2015,13:00,Water Temperature (deg C),8.48,
1806,MARS001.5-4177,10/19/2015,13:00,pH - Field (None),7.15,
1806,MARS001.5-4177,10/19/2015,13:00,Specific Conductivity (umho/cm),258,
1806,MARS001.5-4177,10/19/2015,13:00,Dissolved Oxygen (mg/l),12.77,
1806,MARS001.5-4177,10/19/2015,13:00,Turbidity (NTU),4.78,
1669,BLOC001.3-4177,10/22/2015,8:30,Water Temperature (deg C),9.61,
1669,BLOC001.3-4177,10/22/2015,8:30,pH - Field (None),7.95,
1669,BLOC001.3-4177,10/22/2015,8:30,Specific Conductivity (umho/cm),160,
1669,BLOC001.3-4177,10/22/2015,8:30,Dissolved Oxygen (mg/l),10.73,
1669,BLOC001.3-4177,10/22/2015,8:30,Turbidity (NTU),1.19,
1805,PINE048.8-4177,10/22/2015,9:40,Water Temperature (deg C),10.66,
1805,PINE048.8-4177,10/22/2015,9:40,pH - Field (None),7.88,
1805,PINE048.8-4177,10/22/2015,9:40,Specific Conductivity (umho/cm),93,
1805,PINE048.8-4177,10/22/2015,9:40,Dissolved Oxygen (mg/l),11.66,
1805,PINE048.8-4177,10/22/2015,9:40,Turbidity (NTU),3.89,
1731,LONG001.3-4177,11/9/2015,10:00,Water Temperature (deg C),5.79,
1731,LONG001.3-4177,11/9/2015,10:00,pH - Field (None),7.44,
1731,LONG001.3-4177,11/9/2015,10:00,Specific Conductivity (umho/cm),103,
1731,LONG001.3-4177,11/9/2015,10:00,Dissolved Oxygen (mg/l),12.66,
1731,LONG001.3-4177,11/9/2015,10:00,Turbidity (NTU),0.73,
1811,PINE077.1-4177,11/9/2015,10:50,Water Temperature (deg C),4.87,
1811,PINE077.1-4177,11/9/2015,10:50,pH - Field (None),7.38,
1811,PINE077.1-4177,11/9/2015,10:50,Specific Conductivity (umho/cm),73,
1811,PINE077.1-4177,11/9/2015,10:50,Dissolved Oxygen (mg/l),12.75,
1811,PINE077.1-4177,11/9/2015,10:50,Turbidity (NTU),0.82,
1810,NINE000.1-4177,11/9/2015,11:35,Water Temperature (deg C),5.19,
1810,NINE000.1-4177,11/9/2015,11:35,pH - Field (None),7.22,
1810,NINE000.1-4177,11/9/2015,11:35,Specific Conductivity (umho/cm),50,
1810,NINE000.1-4177,11/9/2015,11:35,Dissolved Oxygen (mg/l),12.56,
1810,NINE000.1-4177,11/9/2015,11:35,Turbidity (NTU),0.88,
92,LPIN000.2-4177,11/17/2015,9:15,Water Temperature (deg C),6.51,
92,LPIN000.2-4177,11/17/2015,9:15,pH - Field (None),8.1,
92,LPIN000.2-4177,11/17/2015,9:15,Specific Conductivity (umho/cm),114,
92,LPIN000.2-4177,11/17/2015,9:15,Dissolved Oxygen (mg/l),12.52,
92,LPIN000.2-4177,11/17/2015,9:15,Turbidity (NTU),1.18,
1669,BLOC001.3-4177,12/8/2015,8:20,Water Temperature (deg C),4.3,
1669,BLOC001.3-4177,12/8/2015,8:20,pH - Field (None),7.09,
1669,BLOC001.3-4177,12/8/2015,8:20,Specific Conductivity (umho/cm),97,
1669,BLOC001.3-4177,12/8/2015,8:20,Dissolved Oxygen (mg/l),12.82,
1669,BLOC001.3-4177,12/8/2015,8:20,Turbidity (NTU),2.61,
1666,ELKR000.5-4177,12/14/2015,12:40,Water Temperature (deg C),10.2,
1666,ELKR000.5-4177,12/14/2015,12:40,pH - Field (None),8.63,
1666,ELKR000.5-4177,12/14/2015,12:40,Specific Conductivity (umho/cm),73,
1666,ELKR000.5-4177,12/14/2015,12:40,Dissolved Oxygen (mg/l),12.52,
1666,ELKR000.5-4177,12/14/2015,12:40,Turbidity (NTU),1.46,
1806,MARS001.5-4177,12/22/2015,10:15,Water Temperature (deg C),5.01,
1806,MARS001.5-4177,12/22/2015,10:15,pH - Field (None),7.43,
1806,MARS001.5-4177,12/22/2015,10:15,Specific Conductivity (umho/cm),139,
1806,MARS001.5-4177,12/22/2015,10:15,Dissolved Oxygen (mg/l),11.41,
1806,MARS001.5-4177,12/22/2015,10:15,Turbidity (NTU),3.55,
1810,NINE000.1-4177,4/29/2015,13:10,Water Temperature (deg C),12.7,
1810,NINE000.1-4177,4/29/2015,13:10,pH - Field (None),7.25,
1810,NINE000.1-4177,4/29/2015,13:10,Specific Conductivity (umho/cm),47.6,
1810,NINE000.1-4177,4/29/2015,13:10,Dissolved Oxygen (mg/l),7.74,
1810,NINE000.1-4177,4/29/2015,13:10,Turbidity (NTU),2.09,
1666,ELKR000.5-4177,4/29/2015,16:00,Water Temperature (deg C),13.8,
1666,ELKR000.5-4177,4/29/2015,16:00,pH - Field (None),7.45,
1666,ELKR000.5-4177,4/29/2015,16:00,Specific Conductivity (umho/cm),62.5,
1666,ELKR000.5-4177,4/29/2015,16:00,Dissolved Oxygen (mg/l),7.88,
1666,ELKR000.5-4177,4/29/2015,16:00,Turbidity (NTU),4.61,
1731,LONG001.3-4177,1/19/2016,10:30,Water Temperature (deg C),-0.03,
1731,LONG001.3-4177,1/19/2016,10:30,pH - Field (None),7.65,
1731,LONG001.3-4177,1/19/2016,10:30,Specific Conductivity (umho/cm),75,
1731,LONG001.3-4177,1/19/2016,10:30,Turbidity (NTU),1.53,
1811,PINE077.1-4177,1/19/2016,11:15,Water Temperature (deg C),-0.06,
1811,PINE077.1-4177,1/19/2016,11:15,pH - Field (None),6.79,
1811,PINE077.1-4177,1/19/2016,11:15,Specific Conductivity (umho/cm),172,
1811,PINE077.1-4177,1/19/2016,11:15,Dissolved Oxygen (mg/l),13.36,
1811,PINE077.1-4177,1/19/2016,11:15,Turbidity (NTU),1.7,
1810,NINE000.1-4177,1/19/2016,11:45,Water Temperature (deg C),0.44,
1810,NINE000.1-4177,1/19/2016,11:45,pH - Field (None),7.39,
1810,NINE000.1-4177,1/19/2016,11:45,Specific Conductivity (umho/cm),46,
1810,NINE000.1-4177,1/19/2016,11:45,Dissolved Oxygen (mg/l),13.63,
1810,NINE000.1-4177,1/19/2016,11:45,Turbidity (NTU),2.84,
1667,WPIN001.5-4177,1/7/2016,13:00,Water Temperature (deg C),1.6,
1667,WPIN001.5-4177,1/7/2016,13:00,pH - Field (None),7.17,
1667,WPIN001.5-4177,1/7/2016,13:00,Specific Conductivity (umho/cm),43,
1667,WPIN001.5-4177,1/7/2016,13:00,Dissolved Oxygen (mg/l),13.34,
1667,WPIN001.5-4177,1/7/2016,13:00,Turbidity (NTU),1.12,
1667,WPIN001.5-4177,4/29/2015,14:15,Water Temperature (deg C),11.7,
1667,WPIN001.5-4177,4/29/2015,14:15,pH - Field (None),7.19,
1667,WPIN001.5-4177,4/29/2015,14:15,Specific Conductivity (umho/cm),41.2,
1667,WPIN001.5-4177,4/29/2015,14:15,Dissolved Oxygen (mg/l),8.89,
1667,WPIN001.5-4177,4/29/2015,14:15,Turbidity (NTU),1.76,
1811,PINE077.1-4177,4/29/2015,14:45,Water Temperature (deg C),12.8,
1811,PINE077.1-4177,4/29/2015,14:45,pH - Field (None),7.22,
1811,PINE077.1-4177,4/29/2015,14:45,Specific Conductivity (umho/cm),66.4,
1811,PINE077.1-4177,4/29/2015,14:45,Dissolved Oxygen (mg/l),7.92,
1811,PINE077.1-4177,4/29/2015,14:45,Turbidity (NTU),1.56,
1669,BLOC001.3-4177,2/17/2016,11:00,Water Temperature (deg C),0.64,
1669,BLOC001.3-4177,2/17/2016,11:00,pH - Field (None),7.39,
1669,BLOC001.3-4177,2/17/2016,11:00,Specific Conductivity (umho/cm),82,
1669,BLOC001.3-4177,2/17/2016,11:00,Dissolved Oxygen (mg/l),13.27,
1669,BLOC001.3-4177,2/17/2016,11:00,Turbidity (NTU),24.1,
92,LPIN000.2-4177,2/29/2016,13:15,Water Temperature (deg C),5.31,
92,LPIN000.2-4177,2/29/2016,13:15,pH - Field (None),7.25,
92,LPIN000.2-4177,2/29/2016,13:15,Specific Conductivity (umho/cm),67,
92,LPIN000.2-4177,2/29/2016,13:15,Dissolved Oxygen (mg/l),12.6,
92,LPIN000.2-4177,2/29/2016,13:15,Turbidity (NTU),5.18,
1806,MARS001.5-4177,3/2/2016,10:30,Water Temperature (deg C),3.52,
1806,MARS001.5-4177,3/2/2016,10:30,pH - Field (None),7.54,
1806,MARS001.5-4177,3/2/2016,10:30,Specific Conductivity (umho/cm),105,
